CCTV11 | 测试失败 | http://39.135.133.167:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8
山东卫视高清 | 测试失败 | http://111.43.126.240:9003/hls/48/index.m3u8
山西卫视 | 0.08 MB/s | http://112.46.85.38:8009/hls/49/index.m3u8
山西卫视 | 测试失败 | http://111.43.126.240:9003/hls/61/index.m3u8
山西卫视 | 0.18 MB/s | http://112.46.85.60:8009/hls/49/index.m3u8
广东卫视 | 测试失败 | http://111.63.117.13:6060/030000001000/G_GUANGDONG/G_GUANGDONG.m3u8
广东卫视 | 测试失败 | http://111.63.117.13:6060/030000001000/GDWS-HD/GDWS-HD.m3u8
广东卫视 | 测试失败 | http://39.135.133.177:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226248/index.m3u8
广东卫视 | 测试失败 | http://39.135.135.28:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/1.m3u8
广东卫视 | 测试失败 | http://39.135.133.155:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8
广东卫视 | 测试失败 | http://39.135.133.177:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226248/index.m3u8
广东卫视 | 测试失败 | http://39.135.135.28:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226248/index.m3u8
广东卫视 | 测试失败 | http://39.135.133.154:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8
广东卫视 | 1.01 MB/s | http://120.211.51.175:8081/hls/45/index.m3u8
广东卫视 | 测试失败 | http://39.135.135.28:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226248/index.m3u8
广东卫视 | 测试失败 | http://39.135.133.177:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/1.m3u8
广东卫视 | 测试失败 | http://39.135.133.177:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8
广东卫视 | 测试失败 | http://39.135.135.28:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8
广东卫视 | 测试失败 | http://39.135.133.135/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8
广东卫视 | 测试失败 | http://39.135.133.155:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226248/index.m3u8
广东卫视 | 0.14 MB/s | http://112.46.85.60:8009/hls/36/index.m3u8
广西卫视 | 测试失败 | http://111.63.117.13:6060/030000001000/GXWS/GXWS.m3u8
广东卫视高清 | 测试失败 | http://111.43.126.240:9003/hls/42/index.m3u8
广西卫视 | 测试失败 | http://39.135.133.155:80/TVOD/88888888/224/3221226091/main.m3u8
广西卫视 | 测试失败 | http://39.135.133.154:80/TVOD/88888888/224/3221226091/main.m3u8
广西卫视 | 测试失败 | http://39.135.133.154:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226549/index.m3u8
广西卫视 | 测试失败 | http://39.135.133.155:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226549/index.m3u8
广东卫视 | 测试失败 | http://112.46.85.38:8009/hls/36/index.m3u8
延边卫视 | 测试失败 | http://5vn.cn:9003/hls/34/index.m3u8
广西卫视 | 测试失败 | http://39.135.133.160/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226380/index.m3u8
广西卫视 | 0.06 MB/s | http://112.46.85.60:8009/hls/53/index.m3u8
康巴卫视 | 测试失败 | http://39.135.133.174:80/wh7f454c46tw2805843568_1293760037/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225660/index.m3u8
延边卫视 | 测试失败 | http://39.135.133.160/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226516/index.m3u8
广西卫视 | 测试失败 | http://111.43.126.240:9003/hls/62/index.m3u8
广西卫视 | 0.11 MB/s | http://112.46.85.38:8009/hls/53/index.m3u8
新疆卫视 | 测试失败 | http://111.63.117.13:6060/030000001000/G_XINJIANG/G_XINJIANG.m3u8
延边卫视 | 测试失败 | http://111.43.126.240:9003/hls/65/index.m3u8
新疆卫视 | 1.00 MB/s | http://120.211.51.175:8081/hls/55/index.m3u8
新疆卫视 | 测试失败 | http://111.43.126.240:9003/hls/64/index.m3u8
新疆卫视 | 测试失败 | http://39.135.133.156/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225635/index.m3u8
新疆卫视 | 0.13 MB/s | http://112.46.85.38:8009/hls/61/index.m3u8
旅游卫视 | 测试失败 | http://111.63.117.13:6060/030000001000/LYWS/LYWS.m3u8
新疆卫视 | 0.14 MB/s | http://112.46.85.60:8009/hls/61/index.m3u8
江苏卫视 | 测试失败 | http://39.135.133.167:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8
江苏卫视 | 测试失败 | http://39.135.133.167:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226310/index.m3u8
江苏卫视 | 测试失败 | http://39.135.133.167:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226310/index.m3u8
江苏卫视 | 3.65 MB/s | http://5vn.cn:9003/hls/44/index.m3u8
江苏卫视 | 测试失败 | http://39.135.133.167:80/TVOD/88888888/224/3221225938/main.m3u8
江苏卫视 | 0.97 MB/s | http://taihang.coccc.online:808/hls/40/index.m3u8
江苏卫视 | 1.01 MB/s | http://120.211.51.175:8081/hls/29/index.m3u8
江苏卫视 | 0.50 MB/s | http://120.211.62.180:8000/hls/32/index.m3u8
江苏卫视 | 测试失败 | http://39.135.133.135/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225613/index.m3u8
江苏卫视 | 0.05 MB/s | http://112.46.85.38:8009/hls/33/index.m3u8
江苏卫视 | 0.05 MB/s | http://112.46.85.60:8009/hls/33/index.m3u8
江西卫视 | 测试失败 | http://111.63.117.13:6060/030000001000/JXWS/JXWS.m3u8
江苏卫视高清 | 测试失败 | http://111.43.126.240:9003/hls/38/index.m3u8
江西卫视 | 测试失败 | http://39.135.133.177:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/1.m3u8
江西卫视 | 测试失败 | http://39.135.133.177:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8
江西卫视 | 测试失败 | http://39.135.133.167:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226344/index.m3u8
江西卫视 | 2.83 MB/s | http://120.211.62.180:8000/hls/43/index.m3u8
江西卫视 | 测试失败 | http://39.135.133.177:80/TVOD/88888888/224/3221225935/main.m3u8
江西卫视 | 测试失败 | http://39.135.133.167:80/TVOD/88888888/224/3221225935/main.m3u8
江西卫视 | 测试失败 | http://39.135.133.177:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226344/index.m3u8
江西卫视 | 测试失败 | http://39.135.133.167:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/1.m3u8
江西卫视 | 测试失败 | http://39.135.133.167:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226344/index.m3u8
江西卫视 | 1.00 MB/s | http://120.211.51.175:8081/hls/38/index.m3u8
江西卫视 | 测试失败 | http://39.135.133.177:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226344/index.m3u8
江西卫视 | 0.99 MB/s | http://taihang.coccc.online:808/hls/44/index.m3u8
江西卫视 | 测试失败 | http://39.135.133.176/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8
江西卫视 | 测试失败 | http://39.135.133.167:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8
江西卫视 | 0.10 MB/s | http://112.46.85.60:8009/hls/47/index.m3u8
河北卫视 | 测试失败 | http://111.63.117.13:6060/030000001000/G_HEBEI/G_HEBEI.m3u8
江西卫视 | 0.05 MB/s | http://112.46.85.38:8009/hls/47/index.m3u8
江西卫视高清 | 0.05 MB/s | http://111.43.126.240:9003/hls/49/index.m3u8
河北卫视 | 测试失败 | http://39.135.133.167:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8
河北卫视 | 测试失败 | http://39.135.133.167:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226406/index.m3u8
河北卫视 | 测试失败 | http://39.135.133.167:80/TVOD/88888888/224/3221225961/main.m3u8
河北卫视 | 测试失败 | http://39.135.133.167:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226406/index.m3u8
河北卫视 | 2.45 MB/s | http://120.211.62.180:8000/hls/19/index.m3u8
河北卫视 | 测试失败 | http://39.135.135.28:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/1.m3u8
河北卫视 | 测试失败 | http://39.135.135.28:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8
河北卫视 | 测试失败 | http://39.135.135.28:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226406/index.m3u8
河北卫视 | 测试失败 | http://39.135.135.28:80/TVOD/88888888/224/3221225961/main.m3u8
河北卫视 | 测试失败 | http://39.135.133.174/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8
河北卫视 | 测试失败 | http://39.135.133.167:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/1.m3u8
河北卫视 | 1.00 MB/s | http://taihang.coccc.online:808/hls/17/index.m3u8
河北卫视 | 测试失败 | http://39.135.135.28:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226406/index.m3u8
河北卫视 | 1.01 MB/s | http://120.211.51.175:8081/hls/96/index.m3u8
河北卫视 | 0.07 MB/s | http://112.46.85.60:8009/hls/55/index.m3u8
河北卫视 | 0.08 MB/s | http://112.46.85.38:8009/hls/55/index.m3u8
河南卫视 | 测试失败 | http://111.63.117.13:6060/030000001000/HENAN/HENAN.m3u8
河南卫视 | 测试失败 | http://39.135.135.28:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226480/index.m3u8
河南卫视 | 测试失败 | http://39.135.133.167:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226480/index.m3u8
河北卫视高清 | 测试失败 | http://111.43.126.240:9003/hls/56/index.m3u8
河南卫视 | 测试失败 | http://39.135.135.28:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8
河南卫视 | 测试失败 | http://39.135.133.164/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8
河南卫视 | 测试失败 | http://39.135.133.157:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8
河南卫视 | 0.63 MB/s | http://120.211.62.180:8000/hls/40/index.m3u8
河南卫视 | 测试失败 | http://39.135.133.167:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226480/index.m3u8
河南卫视 | 测试失败 | http://39.135.135.28:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226480/index.m3u8
河南卫视 | 测试失败 | http://39.135.133.157:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226480/index.m3u8
河南卫视 | 测试失败 | http://39.135.133.167:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8
河南卫视 | 0.15 MB/s | http://112.46.85.60:8009/hls/46/index.m3u8
河南卫视 | 0.10 MB/s | http://112.46.85.38:8009/hls/46/index.m3u8
河南卫视高清 | 测试失败 | http://111.43.126.240:9003/hls/44/index.m3u8
浙江卫视 | 1.22 MB/s | http://120.211.62.180:8000/hls/31/index.m3u8
浙江卫视 | 测试失败 | http://111.63.117.13:6060/030000001000/G_ZHEJIANG/G_ZHEJIANG.m3u8
浙江卫视 | 测试失败 | http://39.135.133.154:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8
浙江卫视 | 测试失败 | http://39.135.133.167:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226339/index.m3u8
浙江卫视 | 测试失败 | http://39.135.133.167:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8
浙江卫视 | 测试失败 | http://39.135.133.167:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226339/index.m3u8
浙江卫视 | 测试失败 | http://120.211.51.175:8081/hls/28/index.m3u8
浙江卫视 | 测试失败 | http://39.135.133.167:80/TVOD/88888888/224/3221225959/main.m3u8
浙江卫视 | 测试失败 | http://39.135.133.157:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225612/index.m3u8
浙江卫视 | 测试失败 | http://39.135.133.157/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225612/index.m3u8
浙江卫视 | 测试失败 | http://39.135.133.177:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225612/index.m3u8
浙江卫视 | 测试失败 | http://39.135.133.155:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8
浙江卫视 | 0.13 MB/s | http://112.46.85.60:8009/hls/34/index.m3u8
浙江卫视 | 0.10 MB/s | http://112.46.85.38:8009/hls/34/index.m3u8
海南卫视 | 测试失败 | http://111.63.117.13:6060/030000001000/LYWS/LYWS.m3u8
浙江卫视高清 | 0.07 MB/s | http://111.43.126.240:9003/hls/40/index.m3u8
海南卫视 | 测试失败 | http://39.135.133.154:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8
海南卫视 | 测试失败 | http://39.135.135.28:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/1.m3u8
海南卫视 | 测试失败 | http://39.135.135.28:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226465/index.m3u8
海南卫视 | 测试失败 | http://39.135.135.28:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226465/index.m3u8
海南卫视 | 测试失败 | http://39.135.135.28:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8
海南卫视 | 测试失败 | http://39.135.133.155:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8
海南卫视 | 测试失败 | http://39.135.133.154/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8
海南卫视高清 | 0.06 MB/s | http://111.43.126.240:9003/hls/53/index.m3u8
深圳卫视 | 测试失败 | http://111.63.117.13:6060/030000001000/G_SHENZHEN/G_SHENZHEN.m3u8
深圳卫视 | 测试失败 | http://39.135.133.167:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/index.m3u8
深圳卫视 | 测试失败 | http://39.135.133.167:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226313/index.m3u8
深圳卫视 | 测试失败 | http://39.135.133.167:80/TVOD/88888888/224/3221225943/main.m3u8
深圳卫视 | 测试失败 | http://39.135.133.174:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226313/index.m3u8
深圳卫视 | 测试失败 | http://39.135.133.174:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226313/index.m3u8
深圳卫视 | 测试失败 | http://39.135.133.167:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226313/index.m3u8
深圳卫视 | 测试失败 | http://39.135.133.157:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225739/index.m3u8
深圳卫视 | 1.01 MB/s | http://120.211.51.175:8081/hls/40/index.m3u8
深圳卫视 | 测试失败 | http://39.135.133.169/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225739/index.m3u8
深圳卫视 | 测试失败 | http://39.135.133.157:80/TVOD/88888888/224/3221225668/main.m3u8
深圳卫视 | 0.08 MB/s | http://112.46.85.60:8009/hls/37/index.m3u8
深圳卫视 | 0.15 MB/s | http://112.46.85.38:8009/hls/37/index.m3u8
湖北卫视 | 测试失败 | http://111.63.117.13:6060/030000001000/G_HUBEI/G_HUBEI.m3u8
湖北卫视 | 测试失败 | http://39.135.133.157:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226477/index.m3u8
湖北卫视 | 测试失败 | http://39.135.135.28:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226477/index.m3u8
湖北卫视 | 测试失败 | http://39.135.133.167:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226477/index.m3u8
湖北卫视 | 测试失败 | http://39.135.135.28:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226477/index.m3u8
湖北卫视 | 测试失败 | http://39.135.135.28:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226477/index.m3u8
湖北卫视 | 测试失败 | http://39.135.133.157:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226477/1.m3u8
湖北卫视 | 测试失败 | http://39.135.133.177:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226477/index.m3u8
湖北卫视 | 测试失败 | http://39.135.133.177:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226477/index.m3u8
湖北卫视 | 测试失败 | http://39.135.133.157:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226477/index.m3u8
湖北卫视 | 测试失败 | http://39.135.133.167:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226477/index.m3u8
湖北卫视 | 测试失败 | http://39.135.133.167:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226477/index.m3u8
湖北卫视 | 测试失败 | http://39.135.133.167:80/TVOD/88888888/224/3221225975/main.m3u8
湖北卫视 | 测试失败 | http://39.135.133.177:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226477/index.m3u8
湖北卫视 | 测试失败 | http://39.135.133.157:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226477/index.m3u8
湖北卫视 | 测试失败 | http://39.135.133.177:80/wh7f454c46tw2033025325_101919628/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225627/index.m3u8
湖北卫视 | 测试失败 | http://39.135.133.169/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225627/index.m3u8
湖北卫视 | 测试失败 | http://39.135.133.157:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225627/index.m3u8
湖北卫视 | 测试失败 | http://39.135.133.177:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225627/index.m3u8
湖北卫视 | 0.12 MB/s | http://112.46.85.38:8009/hls/39/index.m3u8
湖南卫视 | 测试失败 | http://111.63.117.13:6060/030000001000/G_HUNAN/G_HUNAN.m3u8
湖南卫视 | 测试失败 | http://39.135.133.157:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226307/index.m3u8
湖北卫视高清 | 测试失败 | http://111.43.126.240:9003/hls/54/index.m3u8
湖南卫视 | 测试失败 | http://39.135.133.167:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226307/index.m3u8
湖南卫视 | 测试失败 | http://39.135.133.167:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226307/index.m3u8
湖南卫视 | 测试失败 | http://39.135.133.167:80/TVOD/88888888/224/3221225977/main.m3u8
湖南卫视 | 测试失败 | http://39.135.133.157:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226307/index.m3u8
湖南卫视 | 1.42 MB/s | http://120.211.62.180:8000/hls/30/index.m3u8
湖南卫视 | 测试失败 | http://39.135.133.177:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225610/index.m3u8
湖南卫视 | 测试失败 | http://39.135.133.157:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225610/index.m3u8
湖南卫视 | 测试失败 | http://39.135.133.160/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225610/index.m3u8
湖南卫视 | 0.98 MB/s | http://taihang.coccc.online:808/hls/42/index.m3u8
湖南卫视 | 测试失败 | http://39.135.133.177:80/TVOD/88888888/224/3221225506/main.m3u8
湖南卫视 | 测试失败 | http://39.134.65.3:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225610/index.m3u8
湖南卫视 | 0.06 MB/s | http://112.46.85.60:8009/hls/32/index.m3u8
湖南卫视 | 0.23 MB/s | http://112.46.85.38:8009/hls/32/index.m3u8
甘肃卫视 | 1.01 MB/s | http://120.211.51.175:8081/hls/56/index.m3u8
甘肃卫视 | 测试失败 | http://111.63.117.13:6060/030000001000/G_GANSU/G_GANSU.m3u8
湖南卫视高清 | 0.05 MB/s | http://111.43.126.240:9003/hls/37/index.m3u8
甘肃卫视 | 测试失败 | http://39.135.133.172/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/index.m3u8
甘肃卫视 | 测试失败 | http://111.43.126.240:9003/hls/70/index.m3u8
甘肃卫视 | 测试失败 | http://112.46.85.60:8009/hls/51/index.m3u8
甘肃卫视 | 0.10 MB/s | http://112.46.85.38:8009/hls/51/index.m3u8
西藏卫视 | 1.01 MB/s | http://120.211.51.175:8081/hls/54/index.m3u8
西藏卫视 | 测试失败 | http://39.135.133.157/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225638/index.m3u8
西藏卫视 | 测试失败 | http://111.43.126.240:9003/hls/58/index.m3u8
西藏卫视 | 0.13 MB/s | http://112.46.85.60:8009/hls/59/index.m3u8
西藏卫视 | 0.09 MB/s | http://112.46.85.38:8009/hls/59/index.m3u8
贵州卫视 | 0.48 MB/s | http://120.211.62.180:8000/hls/44/index.m3u8
贵州卫视 | 测试失败 | http://111.63.117.13:6060/030000001000/G_GUIZHOU/G_GUIZHOU.m3u8
贵州卫视 | 测试失败 | http://39.135.135.28:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/1.m3u8
贵州卫视 | 测试失败 | http://39.135.135.28:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8
贵州卫视 | 测试失败 | http://39.135.135.28:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226474/index.m3u8
贵州卫视 | 测试失败 | http://39.135.133.177:80/TVOD/88888888/224/3221225974/main.m3u8
贵州卫视 | 测试失败 | http://39.135.133.177:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/1.m3u8
贵州卫视 | 测试失败 | http://39.135.133.177:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8
贵州卫视 | 测试失败 | http://39.135.135.28:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226474/index.m3u8
贵州卫视 | 测试失败 | http://39.135.133.177:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226474/index.m3u8
贵州卫视 | 测试失败 | http://39.135.133.177:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226474/index.m3u8
贵州卫视 | 测试失败 | http://39.135.133.156/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8
贵州卫视 | 0.10 MB/s | http://112.46.85.60:8009/hls/50/index.m3u8
辽宁卫视 | 测试失败 | http://111.63.117.13:6060/030000001000/LNWS/LNWS.m3u8
贵州卫视高清 | 测试失败 | http://111.43.126.240:9003/hls/52/index.m3u8
贵州卫视 | 0.07 MB/s | http://112.46.85.38:8009/hls/50/index.m3u8
辽宁卫视 | 测试失败 | http://39.135.133.154:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226546/index.m3u8
辽宁卫视 | 测试失败 | http://39.135.133.167:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226546/index.m3u8
